mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10.220842440923056,0.3779924947647273,0.8968600432078043,0.013936736637645004,0.6,100,3,10,0.3,0.0,1.0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 1.0}",0.9518306213017751,0.9994452662721893,0.998566871619435,0.9832809197311332,0.022241610369803985,33
25.081273396809895,0.3102972711592727,2.7310826778411865,0.10889644361986801,1.0,200,3,15,0.05,0.0,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",0.9504437869822485,0.9985207100591716,0.9952845453284638,0.9814163474566279,0.02194072039679325,40
11.329815149307251,0.714029467666134,0.9167110125223795,0.018253428871288998,1.0,200,7,15,0.5,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 15, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.9439256656804734,0.9988443047337278,0.9974573528731913,0.9800757744291309,0.02556825741384133,45
8.726128180821737,0.04691157348370371,0.5996943314870199,0.0420765101234723,1.0,200,5,15,0.5,1.0,1.0,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 15, 'learning_rate': 0.5, 'gamma': 1.0, 'colsample_bytree': 1.0}",0.9361593934911243,0.9976423816568047,0.9961166843881466,0.9766394865120253,0.028630524343486858,49
31.463934183120728,2.3319525086894006,3.7082441647847495,0.38526382068772264,0.6,400,3,15,0.1,0.5,0.8,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9516457100591716,0.9997688609467456,0.999399010679118,0.9836045272283451,0.02259880075645027,31
17.318102836608887,0.14760670864474507,1.526297887166341,0.07233181715146451,0.8,200,1,10,0.01,0.5,0.8,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9878883136094675,0.9998150887573964,0.9981045721418335,0.9952693248362325,0.005265672595231126,10
33.805944522221886,0.9398178383161866,4.4377303918202715,0.22997515758608592,0.8,400,3,15,0.05,1.0,0.6,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.6}",0.9530787721893491,0.9998613165680473,0.997965882298553,0.9836353236853165,0.021620596619300655,30
8.628146092096964,0.0884038003935147,0.30887643496195477,0.0025506647042282944,1.0,200,7,3,0.05,0.1,1.0,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.9982895710059172,0.9999537721893491,0.9952845453284638,0.9978426295079101,0.0019322245205261814,9
9.003752787907919,0.14921698039460812,0.6926671663920084,0.025852141582006445,0.8,100,7,10,0.05,0.5,0.6,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.9843287721893491,0.9999075443786982,0.9964402940224678,0.9935588701968384,0.0066783974214920765,15
13.012977679570517,0.7062330827120634,0.6063485145568848,0.15885664745987127,1.0,300,3,3,0.001,0.0,1.0,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 1.0}",1.0,1.0,1.0,1.0,0.0,1
42.87976090113322,1.1162385802999943,4.622018019358317,0.10923329965475442,1.0,300,3,15,0.01,0.5,0.8,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9640809911242604,0.9992603550295858,0.9932504276270168,0.9855305912602876,0.015364327002131332,26
13.116203784942627,0.37666024481850885,0.8702248732248942,0.017520766492858626,0.6,200,1,7,0.5,0.0,1.0,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 1.0}",0.9471616124260355,0.9981046597633136,0.9988442513059961,0.9813701744984483,0.024190990584776223,41
32.591738065083824,0.5940096544509642,3.22161865234375,0.14117041774310854,0.6,500,5,10,0.1,0.0,0.8,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",0.9525702662721893,0.9997226331360947,0.9998150802089594,0.9840359932057477,0.02224966089941253,28
13.558159589767456,0.19444946061635202,1.2828823725382488,0.059922534435117886,1.0,200,1,10,0.5,0.0,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.6}",0.9431397928994083,0.9977348372781065,0.9973186630299108,0.9793977644024752,0.025638820479748078,46
12.167635520299276,0.1325785392115152,0.7616070111592611,0.05201976088935805,0.8,200,7,7,0.05,0.0,0.6,"{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",0.9829881656804734,0.9998613165680473,0.9990291710970367,0.9939595511151857,0.007765375727720043,14
8.425955375035604,0.05468404658196411,0.3253548940022786,0.0310738629660541,0.6,200,5,3,0.05,0.1,0.6,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9959781804733728,0.9999537721893491,0.9990754010447969,0.9983357845691728,0.001705209033382823,7
7.645517667134603,0.27282430004235675,0.6792130470275879,0.052856402713974675,0.8,100,5,10,0.5,0.5,0.6,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.9525240384615384,0.9987056213017751,0.9975035828209514,0.9829110808614216,0.02149248680332378,34
15.499821742375692,0.27564343246559836,0.9995158513387045,0.017235334064809715,1.0,400,1,15,0.3,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.9423539201183432,0.997549926035503,0.9954232351717442,0.9784423604418636,0.025533146395038644,48
6.998567501703898,0.2894259806126802,0.4298714796702067,0.028184159381244214,0.6,100,1,7,0.1,1.0,0.6,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 0.6}",0.9782729289940828,0.9996301775147929,0.9987055614627155,0.9922028893238637,0.009857199561839477,20
13.798587163289389,1.2805673207449055,1.0556584199269612,0.1805629763681096,0.6,200,7,7,0.3,0.1,1.0,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 7, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.9525240384615384,0.9998613165680473,0.9993065507835976,0.9838973019377278,0.022185403416491327,29
30.116095304489136,0.8823822109563826,2.7228217124938965,0.06257674152448754,1.0,500,7,10,0.1,1.0,1.0,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 1.0}",0.9473002958579881,0.9994914940828402,0.9989829411492765,0.9819249103633684,0.024484179977503785,38
15.661516904830933,0.21702429606733287,0.7011238733927408,0.030127546475343717,1.0,500,3,15,0.5,0.5,1.0,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.9353272928994083,0.9972263313609467,0.996486523970228,0.976346716076861,0.029006684713493755,50
13.406227350234985,0.2063558954175099,0.7375329335530599,0.02956754417357206,0.6,300,5,5,0.1,1.0,0.6,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 0.6}",0.9750832100591716,0.9996764053254438,0.9994914705746383,0.9914170286530846,0.01155000065251529,21
29.583266496658325,1.5972944350257416,3.1466235319773355,0.42530336039127475,1.0,400,3,15,0.3,0.0,0.8,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 0.8}",0.944480399408284,0.9993990384615384,0.9985206416716749,0.9808000265138325,0.025684358145827167,43
17.504337390263874,0.17224887214259335,0.580338716506958,0.008812038131258632,0.6,500,5,3,0.1,0.5,1.0,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.9837278106508875,0.9998613165680473,0.9989829411492765,0.9941906894560705,0.0074070579185456535,13
24.531806151072185,0.31419299316437377,1.421267827351888,0.0397892274176972,1.0,400,1,7,0.01,0.5,1.0,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.9892289201183432,0.9996301775147929,0.9967639036567889,0.9952076670966417,0.004386566085231448,11
5.019939661026001,0.07594615197263535,0.21126763025919595,0.005530231100244613,1.0,100,7,3,0.1,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9983357988165681,0.9999075443786982,0.9955156950672646,0.9979196794208436,0.0018169482853049041,8
31.96721903483073,1.3013857184953026,2.9646668434143066,0.17705489000485117,0.6,400,1,10,0.001,0.0,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 0.6}",1.0,1.0,1.0,1.0,0.0,1
21.131044069925945,1.697676634416337,1.9091529846191406,0.03596390049689717,1.0,300,5,10,0.1,0.5,1.0,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.9477163461538461,0.9988443047337278,0.9983357218806342,0.9816321242560694,0.02398297545258649,39
7.600911776224772,0.04140454614438185,0.2970389525095622,0.004111270798003996,1.0,200,1,3,0.3,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9810465976331361,0.9994914940828402,0.9977347325597522,0.9927576080919095,0.008311934280955151,16
16.82325545946757,0.11998352679111708,0.5622356732686361,0.007985784497180036,0.6,500,5,3,0.3,1.0,1.0,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 1.0, 'colsample_bytree': 1.0}",0.9617233727810651,0.9998150887573964,0.9996301604179187,0.9870562073187935,0.017913178182735114,24
18.444436232248943,0.5419170146886144,0.8395942846934,0.04904572152206427,0.6,400,5,5,0.001,0.1,0.6,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0.1, 'colsample_bytree': 0.6}",1.0,1.0,1.0,1.0,0.0,1
12.937934239705404,0.21282304430248444,0.6985619862874349,0.021380279337894638,0.8,300,1,5,0.3,0.0,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 0.6}",0.9556213017751479,0.9997226331360947,0.9994452406268781,0.9849297251793736,0.020724494340145165,27
7.488455136617024,0.19186036625055983,0.706536610921224,0.07324222182241948,1.0,100,5,10,0.5,0.1,1.0,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.9441568047337278,0.9987056213017751,0.9977809625075124,0.9802144628476718,0.02549940888161925,44
47.55726798375448,1.0352425769746398,5.869988203048706,0.21386173789335877,0.6,400,7,15,0.01,0.5,0.8,"{'subsample': 0.6, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 15, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9664848372781065,0.9997226331360947,0.9953307752762239,0.9871794152301417,0.014742710545101548,23
9.92946195602417,0.4674834387676543,1.1455986499786377,0.10170546259278052,0.8,100,3,15,0.5,0.1,0.6,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9399963017751479,0.9987056213017751,0.9971337432388702,0.9786118887719311,0.027312883034577358,47
23.98651973406474,1.5009337284050999,2.9359490871429443,0.3026723525234588,1.0,200,7,15,0.001,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 15, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.6}",1.0,1.0,1.0,1.0,0.0,1
13.3423863252004,0.9589957107295124,0.7616265614827474,0.015643319447759756,0.6,200,3,7,0.5,0.0,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.9503051035502958,0.9985207100591716,0.9987055614627155,0.9825104583573944,0.02277274981490925,36
23.329464435577393,0.13507889472972912,1.140064795811971,0.042681760357090294,0.6,500,5,5,0.001,0.0,1.0,"{'subsample': 0.6, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0, 'colsample_bytree': 1.0}",1.0,1.0,1.0,1.0,0.0,1
16.179051240285236,0.7233954739038199,1.0785612265268962,0.06606164117632589,0.8,300,1,7,0.5,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9507673816568047,0.9985669378698225,0.9992603208358375,0.9828648801208216,0.022698124015287587,35
5.321411689122518,0.021138804726014024,0.3306114673614502,0.01572293350999862,1.0,100,5,5,0.5,0.0,0.8,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0, 'colsample_bytree': 0.8}",0.9535872781065089,0.9996764053254438,0.997364892977671,0.9835428588032079,0.021202804586356178,32
13.588951190312704,0.14562976606357445,0.4777243137359619,0.025110127821015113,0.8,400,7,3,0.5,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9577015532544378,0.9999075443786982,0.9995839304701586,0.9857310093677648,0.019820258810909357,25
10.099911371866861,0.056857741913997936,0.3849622408548991,0.027521848619954672,1.0,300,7,3,0.3,0.1,0.8,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9721246301775148,0.9993528106508875,0.9991678609403172,0.9902151005895732,0.012792117140281592,22
7.806680043538411,0.07857501134310983,0.287753423055013,0.0005277793031556639,0.6,200,5,3,0.3,0.0,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 0.8}",0.9789201183431953,0.9994452662721893,0.9993065507835976,0.9925573117996608,0.009643118255125175,19
7.805269638697307,0.06977068329220498,0.30382784207661945,0.01437049237970244,0.6,200,5,3,0.3,0.1,0.8,"{'subsample': 0.6, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.3, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9789201183431953,0.9995377218934911,0.9993065507835976,0.9925881303400947,0.009665204739374883,18
23.074318726857502,0.7871975457079389,2.067861318588257,0.006078429524874482,0.6,300,5,10,0.001,0.5,0.8,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.001, 'gamma': 0.5, 'colsample_bytree': 0.8}",1.0,1.0,1.0,1.0,0.0,1
9.005043347676596,0.13131736960927326,0.7103254795074463,0.016807336348069156,1.0,100,5,10,0.05,0.1,0.6,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.981092825443787,0.9997226331360947,0.9972724330821506,0.992695963887344,0.008265409301474503,17
24.34134880701701,1.403190273113369,2.3386522928873696,0.24936323278014952,0.8,300,1,10,0.3,0.0,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0, 'colsample_bytree': 1.0}",0.9450351331360947,0.9992603550295858,0.9996763903656789,0.981323959510453,0.02566063731439614,42
17.975953578948975,1.5160832661048265,0.6317348480224609,0.12434689189091991,1.0,500,7,3,0.1,0.1,1.0,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.9846061390532544,0.9995377218934911,0.9989367112015164,0.9943601907160873,0.006901518979851535,12
14.634774128595987,2.4017647052689344,0.8866145610809326,0.20782227931950567,1.0,400,3,10,0.3,0.5,0.8,"{'subsample': 1.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.9495192307692307,0.998382026627219,0.9986131015671952,0.9821714529878817,0.023088800470777902,37
